t,cls,x,y,w,h,s_pinhole_m,s_depth_m,abs_diff_m,s_stereo_m,ego_v_mps,mu,sigma_depth
9.81999999999988,stop sign,694,197,64,62,5.806451612903228,10.248661994934082,4.442210382030854,10.24000072479248,0.9581553102017188,0.6,0.06218421323766053
9.839999999999879,stop sign,695,197,64,62,5.806451612903228,10.229886054992676,4.423434442089448,10.214778900146484,0.9522397218740619,0.6,0.06591013277142066
9.859999999999879,stop sign,695,197,64,62,5.806451612903228,10.211230278015137,4.404778665111909,10.24000072479248,0.94610688737948,0.6,0.06113709293999446
9.879999999999878,stop sign,696,196,64,63,5.714285714285716,10.192692756652832,4.478407042367116,10.189681053161621,0.9402130172977629,0.6,0.06517714856305441
9.899999999999878,stop sign,696,196,64,63,5.714285714285716,10.174215316772461,4.459929602486745,10.189681053161621,0.9343231379258095,0.6,0.06800518749919637
9.919999999999877,stop sign,697,196,64,63,5.714285714285716,10.155976295471191,4.441690581185475,10.139853477478027,0.9283284079851539,0.6,0.06976593979335798
9.939999999999877,stop sign,697,195,64,63,5.714285714285716,10.137737274169922,4.423451559884206,10.139853477478027,0.9223397042438843,0.6,0.07078256198461733
9.959999999999877,stop sign,698,196,64,63,5.714285714285716,10.119677543640137,4.4053918293544205,10.090511322021484,0.9164789022805975,0.6,0.06454779338923212
9.979999999999876,stop sign,698,196,64,63,5.714285714285716,10.101736068725586,4.38745035443987,10.090511322021484,0.9105146455563158,0.6,0.06018345537246249
9.999999999999876,stop sign,699,196,64,63,5.714285714285716,10.083914756774902,4.369629042489186,10.090511322021484,0.9046710988615425,0.6,0.06386231146974054
10.019999999999875,stop sign,699,196,65,64,5.625000000000002,10.066211700439453,4.441211700439451,10.041646957397461,0.8988374710709518,0.6,0.06643751073783519
10.039999999999875,stop sign,699,195,65,64,5.625000000000002,10.048568725585938,4.423568725585936,10.041646957397461,0.8928974120845687,0.6,0.061506257516484635
10.059999999999874,stop sign,700,195,65,64,5.625000000000002,10.031164169311523,4.406164169311522,10.0173921585083,0.8869672087727425,0.6,0.06457872986161592
10.079999999999874,stop sign,700,195,66,64,5.625000000000002,10.01375961303711,4.388759613037108,10.0173921585083,0.8812775184127613,0.6,0.060205110903131145
10.099999999999874,stop sign,700,195,66,64,5.625000000000002,9.996474266052246,4.371474266052244,9.993253707885742,0.875370791184154,0.6,0.0571435776321918
10.119999999999873,stop sign,701,195,66,64,5.625000000000002,9.979368209838867,4.354368209838865,9.969231605529785,0.869587524185897,0.6,0.055000504342534264
10.139999999999873,stop sign,701,195,66,64,5.625000000000002,9.962261199951172,4.33726119995117,9.969231605529785,0.863812616053492,0.6,0.05350035303977398
10.159999999999872,stop sign,701,195,66,64,5.625000000000002,9.945333480834961,4.320333480834959,9.945323944091797,0.8579357165889038,0.6,0.05245024712784179
10.179999999999872,stop sign,702,195,65,64,5.625000000000002,9.928585052490234,4.303585052490233,9.921531677246094,0.8522950390999441,0.6,0.05171517298948926
10.199999999999871,stop sign,702,194,65,64,5.625000000000002,9.911835670471191,4.28683567047119,9.921531677246094,0.8464335586649772,0.6,0.05120062109264248
10.219999999999871,stop sign,703,194,65,65,5.53846153846154,9.895325660705566,4.356864122244026,9.897852897644043,0.8406967195998324,0.6,0.050840434764849736
10.23999999999987,stop sign,703,194,65,65,5.53846153846154,9.878874778747559,4.3404132402860185,9.874286651611328,0.8350821146822325,0.6,0.05058830433539482
10.25999999999987,stop sign,703,194,65,64,5.625000000000002,9.862483024597168,4.237483024597166,9.850831985473633,0.8292470937834886,0.6,0.050411813034776376
10.27999999999987,stop sign,703,194,65,65,5.53846153846154,9.846211433410645,4.307749894949104,9.827488899230957,0.8235326855915529,0.6,0.05028826912434346
10.29999999999987,stop sign,703,194,65,65,5.53846153846154,9.830058097839355,4.291596559377815,9.850831985473633,0.8179406349213423,0.6,0.050201788387040425
10.319999999999869,stop sign,703,194,66,65,5.53846153846154,9.814024925231934,4.2755633867703935,9.804255485534668,0.8121311459277372,0.6,0.0501412518709283
10.339999999999868,stop sign,704,193,66,66,5.454545454545456,9.79817008972168,4.343624635176224,9.804255485534668,0.8065531679157941,0.6,0.05581517244602905
10.359999999999868,stop sign,704,193,66,66,5.454545454545456,9.782374382019043,4.327828927473587,9.781132698059082,0.8008668282921122,0.6,0.05959179508346286
10.379999999999868,stop sign,704,193,66,65,5.53846153846154,9.76663875579834,4.2281772173368,9.735211372375488,0.7951868196586409,0.6,0.06213914409638024
10.399999999999867,stop sign,704,192,67,66,5.454545454545456,9.751082420349121,4.296536965803665,9.735211372375488,0.789513253507901,0.6,0.06373098431778355
10.419999999999867,stop sign,705,192,67,67,5.37313432835821,9.73570442199707,4.36257009363886,9.71241283416748,0.7838454818834338,0.6,0.06484527247276586
10.439999999999866,stop sign,705,192,67,67,5.37313432835821,9.72032642364502,4.347192095286809,9.689720153808594,0.7781822447294687,0.6,0.06039169073093611
10.459999999999866,stop sign,706,191,66,67,5.37313432835821,9.70506763458252,4.331933306224309,9.689720153808594,0.7726088086106438,0.6,0.05727418351165528
10.479999999999865,stop sign,706,191,66,67,5.37313432835821,9.68992805480957,4.31679372645136,9.689720153808594,0.7669308470429866,0.6,0.06032551190847608
10.499999999999865,stop sign,706,191,66,67,5.37313432835821,9.674907684326172,4.301773355967962,9.644651412963867,0.7612614808716024,0.6,0.05722785833593325
10.519999999999865,stop sign,707,191,66,67,5.37313432835821,9.660125732421875,4.286991404063665,9.644651412963867,0.7557158944627365,0.6,0.05505950083515328
10.539999999999864,stop sign,707,191,66,67,5.37313432835821,9.645343780517578,4.272209452159368,9.622274398803711,0.750064710077886,0.6,0.053541650584607296
10.559999999999864,stop sign,708,191,66,67,5.37313432835821,9.63074016571045,4.257605837352239,9.622274398803711,0.7444212166286556,0.6,0.05247915540922511
