t,cls,x,y,w,h,s_stereo_m,s_depth_m,err_stereo_depth_m,s_pinhole_m,ego_v_mps,mu
6.279999999999954,stop sign,622,228,40,38,16.3920955657959,16.313703536987305,0.07839202880859375,9.473684210526319,2.282515459087057,0.2
6.299999999999954,stop sign,623,228,40,38,16.263530731201172,16.26849365234375,-0.004962921142578125,9.473684210526319,2.27034951980609,0.2
6.319999999999953,stop sign,623,228,40,38,16.200000762939453,16.224029541015625,-0.024028778076171875,9.473684210526319,2.2585714716176493,0.2
6.339999999999953,stop sign,623,228,40,37,16.200000762939453,16.179950714111328,0.020050048828125,9.729729729729733,2.246618469191215,0.2
6.359999999999952,stop sign,624,228,40,38,16.200000762939453,16.135276794433594,0.06472396850585938,9.473684210526319,2.234840561325298,0.2
6.379999999999952,stop sign,624,228,41,38,16.074419021606445,16.091527938842773,-0.017108917236328125,9.473684210526319,2.223122378709097,0.2
6.3999999999999515,stop sign,625,227,41,38,16.074419021606445,16.047805786132812,0.026613235473632812,9.473684210526319,2.2112710965487077,0.2
6.419999999999951,stop sign,625,227,40,38,16.01235580444336,16.004444122314453,0.00791168212890625,9.473684210526319,2.199485593701304,0.2
6.439999999999951,stop sign,626,227,40,39,15.950770378112793,15.960724830627441,-0.009954452514648438,9.230769230769234,2.187789956983872,0.2
6.45999999999995,stop sign,626,227,40,39,15.950770378112793,15.917839050292969,0.03293132781982422,9.230769230769234,2.176259627817746,0.2
6.47999999999995,stop sign,627,227,40,39,15.768821716308594,15.87474536895752,-0.10592365264892578,9.230769230769234,2.164665615460076,0.2
6.499999999999949,stop sign,627,227,40,39,15.950770378112793,15.832306861877441,0.11846351623535156,9.230769230769234,2.153129140119501,0.2
6.519999999999949,stop sign,627,227,41,39,15.768821716308594,15.790046691894531,-0.0212249755859375,9.230769230769234,2.141715792837248,0.2
6.5399999999999485,stop sign,628,227,41,39,15.649811744689941,15.747608184814453,-0.09779644012451172,9.230769230769234,2.13022708667567,0.2
6.559999999999948,stop sign,628,227,41,40,15.829008102416992,15.705497741699219,0.12351036071777344,9.000000000000004,2.119045611857843,0.2
6.579999999999948,stop sign,628,227,41,39,15.649811744689941,15.664251327514648,-0.014439582824707031,9.230769230769234,2.1079199836538676,0.2
6.599999999999947,stop sign,629,226,41,38,15.649811744689941,15.622943878173828,0.02686786651611328,9.473684210526319,2.096634109137806,0.2
6.619999999999947,stop sign,629,226,41,39,15.590978622436523,15.58163833618164,0.009340286254882812,9.230769230769234,2.0855487295316095,0.2
6.639999999999946,stop sign,629,226,41,39,15.532585144042969,15.540719985961914,-0.008134841918945312,9.230769230769234,2.074408180116458,0.2
6.659999999999946,stop sign,629,226,42,39,15.649811744689941,15.499771118164062,0.1500406265258789,9.230769230769234,2.0635223684120363,0.2
6.6799999999999455,stop sign,629,226,42,40,15.474627494812012,15.458971977233887,0.015655517578125,9.000000000000004,2.0526330116516283,0.2
6.699999999999945,stop sign,629,226,41,39,15.41710090637207,15.419185638427734,-0.0020847320556640625,9.230769230769234,2.041891422235962,0.2
6.719999999999945,stop sign,630,226,42,41,15.41710090637207,15.37820816040039,0.03889274597167969,8.780487804878051,2.031198574732482,0.2
6.739999999999944,stop sign,630,226,42,41,15.303321838378906,15.338332176208496,-0.035010337829589844,8.780487804878051,2.0205655014718467,0.2
6.759999999999944,stop sign,630,226,42,41,15.303321838378906,15.298694610595703,0.004627227783203125,8.780487804878051,2.0100796090505533,0.2
6.779999999999943,stop sign,631,226,43,41,15.24705982208252,15.25864028930664,-0.011580467224121094,8.780487804878051,1.9994233491720532,0.2
6.799999999999943,stop sign,632,226,43,41,15.19120979309082,15.219062805175781,-0.027853012084960938,8.780487804878051,1.9891509454752623,0.2
6.8199999999999426,stop sign,632,226,43,41,15.135766983032227,15.180051803588867,-0.044284820556640625,8.780487804878051,1.9786906639419146,0.2
6.839999999999942,stop sign,632,226,43,41,15.19120979309082,15.141220092773438,0.04998970031738281,8.780487804878051,1.9684911331883141,0.2
6.859999999999942,stop sign,632,225,43,41,15.080727577209473,15.102893829345703,-0.02216625213623047,8.780487804878051,1.958117876486574,0.2
6.879999999999941,stop sign,632,225,44,41,15.026087760925293,15.064299583435059,-0.038211822509765625,8.780487804878051,1.9480070866797363,0.2
6.899999999999941,stop sign,633,224,43,42,15.080727577209473,15.026063919067383,0.054663658142089844,8.571428571428575,1.9377908335530774,0.2
6.91999999999994,stop sign,634,224,43,42,14.971841812133789,14.98770809173584,-0.01586627960205078,8.571428571428575,1.9277566931605707,0.2
6.93999999999994,stop sign,634,224,43,42,14.917985916137695,14.949918746948242,-0.031932830810546875,8.571428571428575,1.91763826321634,0.2
