t,cls,x,y,w,h,s_pinhole_m,s_depth_m,abs_diff_m,s_stereo_m,ego_v_mps,mu,sigma_depth
7.839999999999921,stop sign,648,217,48,47,7.659574468085109,13.433218955993652,5.773644487908544,13.464935302734375,1.5196802445827398,0.2,0.06618405486051619
7.85999999999992,stop sign,649,217,49,47,7.659574468085109,13.403178215026855,5.743603746941747,13.29230785369873,1.511876322334481,0.2,0.0658370832446522
7.87999999999992,stop sign,649,217,49,47,7.659574468085109,13.373614311218262,5.714039843133153,13.33504867553711,1.5039525086925392,0.2,0.0650962197174941
7.8999999999999195,stop sign,649,217,49,48,7.500000000000003,13.344109535217285,5.8441095352172825,13.37806510925293,1.4960574941570466,0.2,0.06470020337633492
7.919999999999919,stop sign,650,217,49,48,7.500000000000003,13.314695358276367,5.8146953582763645,13.207643508911133,1.4883042067901227,0.2,0.0645468496443087
7.939999999999919,stop sign,650,217,49,48,7.500000000000003,13.285577774047852,5.785577774047849,13.29230785369873,1.4804299147103595,0.2,0.06395127740630288
7.959999999999918,stop sign,651,216,50,48,7.500000000000003,13.256461143493652,5.75646114349365,13.29230785369873,1.472706332670446,0.2,0.06365441910416032
7.979999999999918,stop sign,651,216,49,48,7.500000000000003,13.227821350097656,5.727821350097654,13.165715217590332,1.4649982299766264,0.2,0.0635683548191498
7.999999999999917,stop sign,652,216,49,48,7.500000000000003,13.199031829833984,5.699031829833982,13.207643508911133,1.4572887299870563,0.2,0.06302921704625261
8.019999999999918,stop sign,652,216,49,48,7.500000000000003,13.170540809631348,5.670540809631345,13.124051094055176,1.449492161978192,0.2,0.06288893458766362
8.039999999999917,stop sign,652,215,49,49,7.346938775510206,13.142288208007812,5.7953494324976065,13.082650184631348,1.4418153773846072,0.2,0.06243655004864767
8.059999999999917,stop sign,652,215,49,49,7.346938775510206,13.114095687866211,5.767156912356005,13.165715217590332,1.4341481365002977,0.2,0.062119880871336505
8.079999999999917,stop sign,653,215,49,49,7.346938775510206,13.085902214050293,5.738963438540087,13.041509628295898,1.4263976217570433,0.2,0.06213278168385485
8.099999999999916,stop sign,653,215,49,49,7.346938775510206,13.057948112487793,5.711009336977587,13.041509628295898,1.4188731980463274,0.2,0.061791443112111905
8.119999999999916,stop sign,653,215,49,49,7.346938775510206,13.030231475830078,5.683292700319872,13.041509628295898,1.4111377698521559,0.2,0.06143755445662317
8.139999999999915,stop sign,653,215,50,49,7.346938775510206,13.002455711364746,5.65551693585454,12.960000991821289,1.4036505140128328,0.2,0.06118983239778106
8.159999999999915,stop sign,654,214,50,50,7.200000000000002,12.974859237670898,5.7748592376708965,12.960000991821289,1.3959394910244058,0.2,0.06079034244113919
8.179999999999914,stop sign,654,214,50,50,7.200000000000002,12.94756031036377,5.747560310363768,12.87950325012207,1.3884787570542663,0.2,0.06051069947148988
8.199999999999914,stop sign,654,214,51,50,7.200000000000002,12.920380592346191,5.7203805923461895,12.87950325012207,1.3809114203073234,0.2,0.060203815414964564
8.219999999999914,stop sign,655,214,51,50,7.200000000000002,12.893230438232422,5.69323043823242,12.87950325012207,1.3733584542623303,0.2,0.059988996575396844
8.239999999999913,stop sign,655,214,50,49,7.346938775510206,12.866497993469238,5.519559217959032,12.839629173278809,1.3659358566583228,0.2,0.059727489409928634
8.259999999999913,stop sign,656,214,49,50,7.200000000000002,12.839615821838379,5.639615821838377,12.839629173278809,1.3584446223047433,0.2,0.059544434394100884
8.279999999999912,stop sign,657,214,49,50,7.200000000000002,12.812912940979004,5.612912940979002,12.760616302490234,1.3510867025946465,0.2,0.0593072830855466
8.299999999999912,stop sign,657,214,50,50,7.200000000000002,12.786389350891113,5.586389350891111,12.760616302490234,1.343619901337774,0.2,0.05903226325449665
8.319999999999911,stop sign,657,213,50,50,7.200000000000002,12.760251998901367,5.560251998901365,12.800000190734863,1.3362884751113577,0.2,0.05883974937276168
8.339999999999911,stop sign,658,213,49,50,7.200000000000002,12.734115600585938,5.5341156005859355,12.68256950378418,1.3289826089340022,0.2,0.058704989655547206
8.35999999999991,stop sign,658,214,50,50,7.200000000000002,12.707889556884766,5.507889556884764,12.68256950378418,1.3216568066489005,0.2,0.0753850924497972
8.37999999999991,stop sign,658,214,49,50,7.200000000000002,12.682140350341797,5.482140350341795,12.68256950378418,1.314242219362318,0.2,0.07007294545752715
8.39999999999991,stop sign,659,213,50,51,7.058823529411767,12.656421661376953,5.597598131965186,12.60547161102295,1.30707882848015,0.2,0.06635444256293811
8.41999999999991,stop sign,658,213,50,51,7.058823529411767,12.630999565124512,5.572176035712745,12.60547161102295,1.2996956145208676,0.2,0.06343802523950365
8.439999999999909,stop sign,658,213,50,51,7.058823529411767,12.605548858642578,5.546725329230811,12.60547161102295,1.292564554512485,0.2,0.0615000317358746
8.459999999999908,stop sign,659,213,51,51,7.058823529411767,12.580216407775879,5.521392878364112,12.529305458068848,1.285321327034041,0.2,0.07692720273183204
8.479999999999908,stop sign,659,213,51,51,7.058823529411767,12.555123329162598,5.4962997997508305,12.529305458068848,1.277977876159524,0.2,0.07073630698355528
8.499999999999908,stop sign,660,213,51,51,7.058823529411767,12.530059814453125,5.471236285041358,12.529305458068848,1.270886085997144,0.2,0.0663008778341884
8.519999999999907,stop sign,660,213,52,51,7.058823529411767,12.505204200744629,5.446380671332862,12.454054832458496,1.263814063583932,0.2,0.06329787955520473
8.539999999999907,stop sign,660,213,52,51,7.058823529411767,12.480498313903809,5.421674784492041,12.454054832458496,1.2565209126901822,0.2,0.06089334381209359
8.559999999999906,stop sign,661,213,52,51,7.058823529411767,12.455881118774414,5.397057589362647,12.454054832458496,1.249474282101874,0.2,0.05921016879191579
8.579999999999906,stop sign,660,212,53,51,7.058823529411767,12.431681632995605,5.372858103583838,12.379701614379883,1.2423281853234283,0.2,0.05803194627779133
8.599999999999905,stop sign,662,213,51,51,7.058823529411767,12.407184600830078,5.348361071418311,12.379701614379883,1.2353019481241276,0.2,0.05700994869005864
8.619999999999905,stop sign,661,212,52,51,7.058823529411767,12.383223533630371,5.324400004218604,12.379701614379883,1.2281792073986428,0.2,0.05629455037864575
8.639999999999905,stop sign,661,212,52,51,7.058823529411767,12.359262466430664,5.300438937018897,12.342857360839844,1.221073065333709,0.2,0.055793771560656735
